# file...... TM_1_T_1_AS_632_measured_energy.csv
# date...... Thu Nov 15 15:57:57 2018
# user...... arnav
# host...... (null)
# trigger... (none)
# interval.. 200
# limit..... 0
# timestamp,TM_1_T_1_AS_632:measured_real_energy
2005-11-01 10:36:40 PST,+23332.3
2005-11-01 10:40:00 PST,+23391.9
2005-11-01 10:43:20 PST,+23451.6
2005-11-01 10:46:40 PST,+23508.4
2005-11-01 10:50:00 PST,+23562.5
2005-11-01 10:53:20 PST,+23616.3
2005-11-01 10:56:40 PST,+23670.1
2005-11-01 11:00:00 PST,+23724.2
2005-11-01 11:03:20 PST,+23781.3
2005-11-01 11:06:40 PST,+24378.6
2005-11-01 11:10:00 PST,+25106.2
2005-11-01 11:13:20 PST,+25833.8
2005-11-01 11:16:40 PST,+26561.4
2005-11-01 11:20:00 PST,+27289
2005-11-01 11:23:20 PST,+28016.6
2005-11-01 11:26:40 PST,+28070.3
2005-11-01 11:30:00 PST,+28122.9
2005-11-01 11:33:20 PST,+28180.6
2005-11-01 11:36:40 PST,+28238.3
2005-11-01 11:40:00 PST,+28295.9
2005-11-01 11:43:20 PST,+28353.6
2005-11-01 11:46:40 PST,+28411.3
2005-11-01 11:50:00 PST,+28468.9
2005-11-01 11:53:20 PST,+28526.6
2005-11-01 11:56:40 PST,+28584.3
2005-11-01 12:00:00 PST,+28642
2005-11-01 12:03:20 PST,+28699.7
2005-11-01 12:06:40 PST,+28754.8
2005-11-01 12:10:00 PST,+28806.6
2005-11-01 12:13:20 PST,+28858.5
2005-11-01 12:16:40 PST,+28910.3
2005-11-01 12:20:00 PST,+28962.1
2005-11-01 12:23:20 PST,+29081.4
2005-11-01 12:26:40 PST,+29224.2
2005-11-01 12:30:00 PST,+29274.4
2005-11-01 12:33:20 PST,+29324.3
2005-11-01 12:36:40 PST,+29374.2
2005-11-01 12:40:00 PST,+29424
2005-11-01 12:43:20 PST,+29473.8
2005-11-01 12:46:40 PST,+29523.7
2005-11-01 12:50:00 PST,+29573.8
2005-11-01 12:53:20 PST,+29629.4
2005-11-01 12:56:40 PST,+29685.1
2005-11-01 13:00:00 PST,+29741
2005-11-01 13:03:20 PST,+29796.7
2005-11-01 13:06:40 PST,+29852.4
2005-11-01 13:10:00 PST,+29908
2005-11-01 13:13:20 PST,+29963.7
2005-11-01 13:16:40 PST,+30019.4
2005-11-01 13:20:00 PST,+30075
2005-11-01 13:23:20 PST,+30130.7
2005-11-01 13:26:40 PST,+30183.1
2005-11-01 13:30:00 PST,+30231.4
2005-11-01 13:33:20 PST,+30279.2
2005-11-01 13:36:40 PST,+30327.1
2005-11-01 13:40:00 PST,+30374.9
2005-11-01 13:43:20 PST,+30422.8
2005-11-01 13:46:40 PST,+30470.6
2005-11-01 13:50:00 PST,+30518.4
2005-11-01 13:53:20 PST,+30566.3
2005-11-01 13:56:40 PST,+30614.1
2005-11-01 14:00:00 PST,+30662.3
2005-11-01 14:03:20 PST,+30710.1
2005-11-01 14:06:40 PST,+30758
2005-11-01 14:10:00 PST,+30806.6
2005-11-01 14:13:20 PST,+30860.2
2005-11-01 14:16:40 PST,+30913.9
2005-11-01 14:20:00 PST,+30967.6
2005-11-01 14:23:20 PST,+31021.2
2005-11-01 14:26:40 PST,+31074.9
2005-11-01 14:30:00 PST,+31128.6
2005-11-01 14:33:20 PST,+31182.2
2005-11-01 14:36:40 PST,+31235.9
2005-11-01 14:40:00 PST,+31289.6
2005-11-01 14:43:20 PST,+31343.2
2005-11-01 14:46:40 PST,+31394
2005-11-01 14:50:00 PST,+31441.8
2005-11-01 14:53:20 PST,+31489.9
2005-11-01 14:56:40 PST,+31537.7
2005-11-01 15:00:00 PST,+31585.8
2005-11-01 15:03:20 PST,+31661.1
2005-11-01 15:06:40 PST,+31888.4
2005-11-01 15:10:00 PST,+32636.9
2005-11-01 15:13:20 PST,+33385.4
2005-11-01 15:16:40 PST,+34133.9
2005-11-01 15:20:00 PST,+34882.4
2005-11-01 15:23:20 PST,+35630.9
2005-11-01 15:26:40 PST,+36247.2
2005-11-01 15:30:00 PST,+36336.9
2005-11-01 15:33:20 PST,+36415.7
2005-11-01 15:36:40 PST,+36494.5
2005-11-01 15:40:00 PST,+36573.8
2005-11-01 15:43:20 PST,+36653.2
2005-11-01 15:46:40 PST,+36715.1
2005-11-01 15:50:00 PST,+36772.7
2005-11-01 15:53:20 PST,+36844.5
2005-11-01 15:56:40 PST,+36902.2
2005-11-01 16:00:00 PST,+36960.1
2005-11-01 16:03:20 PST,+37017.8
2005-11-01 16:06:40 PST,+37075.5
2005-11-01 16:10:00 PST,+37133.1
2005-11-01 16:13:20 PST,+37202.2
2005-11-01 16:16:40 PST,+37262.7
2005-11-01 16:20:00 PST,+37320.4
2005-11-01 16:23:20 PST,+37378
2005-11-01 16:26:40 PST,+37436.8
2005-11-01 16:30:00 PST,+37503.8
2005-11-01 16:33:20 PST,+37580.8
2005-11-01 16:36:40 PST,+37885
2005-11-01 16:40:00 PST,+38067.1
2005-11-01 16:43:20 PST,+38249.2
2005-11-01 16:46:40 PST,+38431.4
2005-11-01 16:50:00 PST,+38613.5
2005-11-01 16:53:20 PST,+38795.9
2005-11-01 16:56:40 PST,+38992.1
2005-11-01 17:00:00 PST,+39174.5
2005-11-01 17:03:20 PST,+39356.7
2005-11-01 17:06:40 PST,+39538.8
2005-11-01 17:10:00 PST,+39720.9
2005-11-01 17:13:20 PST,+39903
2005-11-01 17:16:40 PST,+40099.5
2005-11-01 17:20:00 PST,+40281.6
2005-11-01 17:23:20 PST,+40463.7
2005-11-01 17:26:40 PST,+40644.8
2005-11-01 17:30:00 PST,+40837.4
2005-11-01 17:33:20 PST,+41218
2005-11-01 17:36:40 PST,+41572.1
2005-11-01 17:40:00 PST,+41849.4
2005-11-01 17:43:20 PST,+42117.5
2005-11-01 17:46:40 PST,+42385.7
2005-11-01 17:50:00 PST,+42653.9
2005-11-01 17:53:20 PST,+42922
2005-11-01 17:56:40 PST,+43190.7
2005-11-01 18:00:00 PST,+43463.7
2005-11-01 18:03:20 PST,+43741.3
2005-11-01 18:06:40 PST,+44009.5
2005-11-01 18:10:00 PST,+44278.2
2005-11-01 18:13:20 PST,+44552.2
2005-11-01 18:16:40 PST,+44826.2
2005-11-01 18:20:00 PST,+45100.2
2005-11-01 18:23:20 PST,+45378.2
2005-11-01 18:26:40 PST,+45663.5
2005-11-01 18:30:00 PST,+45947.6
2005-11-01 18:33:20 PST,+46234.6
2005-11-01 18:36:40 PST,+46521.6
2005-11-01 18:40:00 PST,+46808.6
2005-11-01 18:43:20 PST,+47095.7
2005-11-01 18:46:40 PST,+47379.4
2005-11-01 18:50:00 PST,+47660.6
2005-11-01 18:53:20 PST,+47955.7
2005-11-01 18:56:40 PST,+48236.9
2005-11-01 19:00:00 PST,+48518.3
2005-11-01 19:03:20 PST,+48802.7
2005-11-01 19:06:40 PST,+49627.1
2005-11-01 19:10:00 PST,+50581.7
2005-11-01 19:13:20 PST,+51536.3
2005-11-01 19:16:40 PST,+52490.9
2005-11-01 19:20:00 PST,+53454.2
2005-11-01 19:23:20 PST,+54346.7
2005-11-01 19:26:40 PST,+54628
2005-11-01 19:30:00 PST,+54910
2005-11-01 19:33:20 PST,+55198.2
2005-11-01 19:36:40 PST,+55486.2
2005-11-01 19:40:00 PST,+55774.2
2005-11-01 19:43:20 PST,+56062.3
2005-11-01 19:46:40 PST,+56350.7
2005-11-01 19:50:00 PST,+56652.3
2005-11-01 19:53:20 PST,+56940.3
2005-11-01 19:56:40 PST,+57228.3
2005-11-01 20:00:00 PST,+57516.3
2005-11-01 20:03:20 PST,+57804.3
2005-11-01 20:06:40 PST,+58092.3
